Dia,P/L,LPA,Mês,P/VP,VPA,30 dias,P/EBIT,Marg. Bruta,12 meses,PSR,Marg. EBIT,2020,P/Ativos,Marg. Líquida,2019,P/Cap. Giro,EBIT / Ativo,2018,P/Ativ Circ Liq,ROIC,2017,Div. Yield,ROE,2016,EV / EBITDA,Liquidez Corr,2015,EV / EBIT,Div Br/ Patrim,Cres. Rec (5a),Giro Ativos,ticker
0.0072,12.88,3.06,0.0072,1.58,24.87,0.0646,62.78,0.135,1.0095999999999998,3.12,0.05,0.0666,1.0,0.242,1.0624,3.6,0.016,1.2419,-152.43,0.021,0.1148,0.017,0.12300000000000001,1.0896,41.54,4.42,0.1307,51.58,0.08,0.20800000000000002,0.32,EMAE4
-0.0055000000000000005,-25.33,-0.71,-0.0055000000000000005,0.87,20.84,-0.1161,27.81,0.142,-0.0638,1.05,0.038,-0.0857,0.29,-0.04,-0.08990000000000001,1.38,0.01,0.0889,1.83,0.012,0.27140000000000003,0.0,-0.034,-0.4672,7.95,1.35,0.215,21.3,0.06,-0.084,0.28,EMBR3
0.0060999999999999995,18.27,0.9,0.0060999999999999995,1.56,10.52,-0.0591,17.42,0.29100000000000004,0.5414,4.33,0.249,0.025,0.99,0.237,0.9465,3.11,0.057,-0.0024,15.97,0.09,1.0704,0.11599999999999999,0.085,-0.0524,5.42,3.87,-0.1463,12.41,0.09,0.185,0.23,ENAT3
0.0273,10.23,2.25,0.0273,1.5,15.29,0.041299999999999996,6.71,0.19699999999999998,0.3552,1.01,0.151,0.0547,0.54,0.11,0.5696,5.1,0.081,0.09230000000000001,-1.86,0.099,0.052199999999999996,0.02,0.147,0.2299,7.33,1.54,0.3969,9.6,0.94,0.11,0.54,ENBR3
0.019,19.95,2.23,0.019,2.15,20.71,0.0066,18.49,0.39799999999999996,1.3577000000000001,5.08,0.275,0.0199,1.08,0.255,1.7153999999999998,11.23,0.057999999999999996,0.1576,-3.57,0.069,0.1681,0.0,0.10800000000000001,-0.15,14.75,1.98,-0.39130000000000004,23.56,0.82,0.205,0.21,ENEV3
0.0364,26.24,2.18,0.0364,3.78,15.12,0.050499999999999996,10.44,0.157,0.3899,1.11,0.106,0.0682,0.55,0.045,0.48,5.52,0.052000000000000005,0.39759999999999995,-1.0,0.059000000000000004,0.5055,0.019,0.14400000000000002,0.361,10.93,1.52,0.3295,17.55,3.04,0.136,0.49,ENGI11
-0.0008,29.37,0.44,-0.0008,4.23,3.02,-0.031,11.69,0.157,-0.0973,1.24,0.106,-0.0602,0.61,0.045,0.7068000000000001,6.18,0.052000000000000005,-0.1456,-1.12,0.059000000000000004,1.5659,0.017,0.14400000000000002,0.3141,11.7,1.52,0.4813,18.79,3.04,0.136,0.49,ENGI3
0.039599999999999996,25.29,0.44,0.039599999999999996,3.64,3.02,0.0793,10.06,0.157,0.623,1.07,0.106,0.0857,0.53,0.045,0.4276,5.32,0.052000000000000005,0.6969,-0.96,0.059000000000000004,0.2396,0.02,0.14400000000000002,0.3152,10.69,1.52,0.35979999999999995,17.17,3.04,0.136,0.49,ENGI4
0.0019,12.93,2.49,0.0019,3.35,9.6,0.0066,8.52,0.218,0.6876000000000001,1.47,0.172,0.0066,0.92,0.113,0.6388,21.44,0.10800000000000001,0.2817,-2.02,0.11900000000000001,0.3858,0.035,0.259,1.0466,10.25,1.19,0.1118,12.83,1.81,0.115,0.63,ENMT3
-0.0313,12.06,2.49,-0.0313,3.13,9.6,0.001,7.94,0.218,0.4252,1.37,0.172,-0.0842,0.86,0.113,0.7284999999999999,20.0,0.10800000000000001,1.6681,-1.88,0.11900000000000001,0.0319,0.038,0.259,0.16390000000000002,9.8,1.19,0.1107,12.25,1.81,0.115,0.63,ENMT4
0.044500000000000005,15.84,1.57,0.044500000000000005,3.79,6.57,0.07,6.64,0.272,0.4278,1.53,0.231,0.0926,0.74,0.114,0.5461,6.34,0.11199999999999999,0.1552,-1.53,0.138,0.2187,0.008,0.239,0.6233,8.51,1.69,0.2747,9.77,2.5,0.20199999999999999,0.48,EQTL3
0.0,-0.72,-48.45,0.0,-0.06,-572.62,-0.011399999999999999,-17.53,0.489,1.784,0.21,-0.012,-0.011399999999999999,0.12,-0.289,1.8159999999999998,-0.06,-0.006999999999999999,0.1261,-0.05,-0.008,-0.11900000000000001,0.0,0.085,0.4,38.74,0.2,0.40630000000000005,-53.2,-0.12,-0.066,0.58,ESTR4
0.11449999999999999,-2.76,-2.51,0.11449999999999999,-92.45,-0.07,0.6854,-3.63,0.139,1.311,0.43,-0.11699999999999999,0.6221,0.38,-0.154,0.5268999999999999,10.32,-0.106,-0.4927,-0.66,-0.12300000000000001,-0.3038,0.0,33.553000000000004,-0.368,-7.71,1.1,-0.2845,-5.25,-45.81,-0.163,0.9,ETER3
0.1906,41.82,0.57,0.1906,1.72,13.91,-0.5685,15.36,0.292,1.5359,1.6,0.10400000000000001,-0.6246,0.99,0.047,5.797899999999999,-10682.4,0.065,0.35840000000000005,-7.11,0.07,0.7431,0.002,0.040999999999999995,-0.5911,9.69,1.0,-0.0040999999999999995,18.27,0.34,0.047,0.62,EUCA3
0.0508,13.7,0.57,0.0508,0.57,13.91,-0.0356,5.03,0.292,0.8028,0.53,0.10400000000000001,-0.053,0.32,0.047,0.9438,-3499.93,0.065,0.1091,-2.33,0.07,0.43119999999999997,0.006,0.040999999999999995,0.026699999999999998,4.22,1.0,-0.1603,7.94,0.34,0.047,0.62,EUCA4
0.0173,-1002.54,-0.02,0.0173,2.21,7.69,0.053200000000000004,37.64,0.214,1.6144,2.05,0.055,0.09380000000000001,0.78,0.01,1.5933000000000002,1.37,0.021,0.0453,4.07,0.025,0.5514,0.0,-0.002,-0.056100000000000004,40.52,3.42,-0.17300000000000001,43.48,0.83,-0.062,0.38,EVEN3
-0.015600000000000001,57.25,0.96,-0.015600000000000001,3.34,16.39,0.0278,142.47,0.406,1.3941,19.4,0.136,0.0545,2.97,0.35,1.528,5.34,0.021,0.18530000000000002,5.64,0.032,0.6448,0.002,0.057999999999999996,0.3693,116.62,9.32,-0.32659999999999995,127.15,0.02,-0.121,0.15,EZTC3
-0.013500000000000002,10.43,2.74,-0.013500000000000002,1.36,21.05,-0.1404,17.25,0.22899999999999998,-0.09960000000000001,1.97,0.114,-0.1404,0.9,0.18899999999999997,0.42090000000000005,4.4,0.052000000000000005,0.34,-31.15,0.059000000000000004,0.7343999999999999,0.043,0.13,0.3617,8.85,3.01,-0.442,18.94,0.27,0.109,0.46,FESA3
0.0154,7.22,2.74,0.0154,0.94,21.05,-0.0055000000000000005,11.94,0.22899999999999998,-0.0901,1.36,0.114,-0.0105,0.62,0.18899999999999997,0.0364,3.05,0.052000000000000005,0.0608,-21.56,0.059000000000000004,1.8034000000000001,0.068,0.13,0.1989,6.37,3.01,-0.0163,13.63,0.27,0.109,0.46,FESA4
0.019,-0.35,-10.86,0.019,-0.23,-16.12,-0.0335,-1.47,0.046,0.0776,0.16,-0.10800000000000001,0.0388,0.12,-0.461,-0.1978,-0.12,-0.081,0.7646999999999999,-0.12,-0.26899999999999996,0.2439,0.0,0.6729999999999999,0.5185,-11.9,0.34,-0.7399,-8.97,-1.21,-0.29,0.75,FHER3
0.0229,31.95,0.99,0.0229,5.78,5.48,0.053099999999999994,18.84,0.298,0.49479999999999996,3.54,0.188,0.04190000000000001,2.11,0.111,0.6188,24.41,0.11199999999999999,-0.3099,-5.44,0.129,0.6890999999999999,0.031,0.18100000000000002,1.3794,12.66,1.54,0.0,19.99,0.62,0.11599999999999999,0.6,FLRY3
0.0,25.37,0.27,0.0,1.91,3.61,0.08689999999999999,16.36,0.249,0.3678,1.11,0.068,0.207,0.92,0.040999999999999995,0.3103,3.68,0.055999999999999994,-0.10490000000000001,-22.21,0.07,0.3171,0.043,0.075,0.1677,11.3,2.15,0.0361,18.27,0.52,0.122,0.83,FRAS3
0.0,28.04,2.18,0.0,5.05,12.09,0.0,4.41,0.166,0.0339,0.18,0.04,0.0,0.16,0.027999999999999997,0.0339,4.06,0.037000000000000005,0.4048,-0.71,0.068,0.6279,0.0,0.18,0.2113,8.65,1.06,-0.4274,14.78,19.66,0.086,0.93,FRIO3
-0.006999999999999999,5.09,1.67,-0.006999999999999999,-0.25,-34.11,0.0,-26.79,0.46799999999999997,0.6284000000000001,2.25,-0.084,0.0559,0.5,0.442,0.5600999999999999,-0.21,-0.019,-0.4028,-0.17,-0.022000000000000002,-0.617,0.0,-0.049,0.1091,737.31,0.04,-0.0029,-110.31,-0.8,-0.35700000000000004,0.22,FRTA3
-0.001,24.46,0.41,-0.001,1.39,7.14,0.002,8.15,0.47100000000000003,0.1497,1.39,0.171,-0.003,0.8,0.057,0.19899999999999998,3.7,0.098,-0.5976,12.22,0.128,-0.2446,0.0,0.057,0.0,9.27,1.79,0.0,9.27,0.29,-0.10400000000000001,0.57,GBIO33
-0.0021,11.92,3.67,-0.0021,2.23,19.63,-0.0885,7.06,0.456,0.39490000000000003,2.94,0.41700000000000004,-0.069,0.87,0.247,0.6002000000000001,-25.81,0.124,-0.0867,-2.68,0.23,0.2157,0.075,0.187,-0.2184,5.37,0.89,0.0,7.37,0.73,0.036000000000000004,0.3,GEPA3
0.0588,14.42,3.67,0.0588,2.7,19.63,0.057699999999999994,8.55,0.456,0.4239,3.56,0.41700000000000004,0.11410000000000001,1.06,0.247,0.3643,-31.24,0.124,0.0217,-3.25,0.23,0.2183,0.062,0.187,-0.017,6.45,0.89,-0.3044,8.85,0.73,0.036000000000000004,0.3,GEPA4
0.028300000000000002,-2.81,-2.98,0.028300000000000002,1.29,6.5,-0.1754,638.12,0.109,-0.35710000000000003,2.1,0.003,-0.0346,0.39,-0.7490000000000001,-0.4292,1.82,0.001,-0.174,1076.55,0.001,0.307,0.0,-0.45899999999999996,-0.2183,71.31,1.45,0.1666,864.68,0.96,-0.32799999999999996,0.19,GFSA3
-0.0044,21.04,0.87,-0.0044,1.15,15.87,0.031200000000000002,9.33,0.11800000000000001,0.456,0.76,0.08199999999999999,0.0637,0.59,0.037000000000000005,0.43060000000000004,3.37,0.063,0.213,-3.89,0.073,0.31989999999999996,0.015,0.055,1.2913999999999999,8.04,2.13,-0.5671,12.93,0.57,-0.001,0.77,GGBR3
0.024900000000000002,23.76,0.87,0.024900000000000002,1.3,15.87,0.0064,10.54,0.11800000000000001,0.3275,0.86,0.08199999999999999,0.0275,0.67,0.037000000000000005,0.3765,3.81,0.063,0.2231,-4.39,0.073,0.1523,0.013999999999999999,0.055,1.3273,8.79,2.13,-0.4732,14.14,0.57,-0.001,0.77,GGBR4
0.046,138.17,0.53,0.046,16.64,4.41,0.006,53.43,0.275,1.1702,5.73,0.107,0.076,4.62,0.054000000000000006,1.3575,128.2,0.087,0.436,-11.33,0.109,0.0,0.002,0.12,0.0,43.45,1.13,0.0,54.2,0.92,0.0,0.81,GNDI3
0.0269,18.8,0.47,0.0269,0.94,9.33,-0.0352,2.85,0.11800000000000001,0.166,0.23,0.08199999999999999,0.015,0.18,0.035,0.1981,1.02,0.063,0.4917,-1.19,0.073,0.1863,0.016,0.05,1.8936000000000002,4.01,2.13,-0.8109999999999999,6.46,1.53,-0.001,0.77,GOAU3
0.0378,21.17,0.47,0.0378,1.06,9.33,0.0196,3.21,0.11800000000000001,0.34740000000000004,0.26,0.08199999999999999,0.06570000000000001,0.2,0.035,0.3667,1.15,0.063,0.2323,-1.35,0.073,0.20829999999999999,0.013999999999999999,0.05,1.9231,4.24,2.13,-0.8445,6.82,1.53,-0.001,0.77,GOAU4
0.0029,365.87,0.09,0.0029,-1.5,-22.89,-0.0432,9.35,0.244,0.3784,0.92,0.098,-0.0666,0.82,0.024,0.4661,-2.24,0.08800000000000001,0.7192000000000001,-0.7,0.11599999999999999,2.1602,0.0,-0.004,0.8332999999999999,6.64,0.47,-0.8319,14.0,-1.02,0.075,0.9,GOLL4
0.0212,8.84,4.35,0.0212,1.35,28.57,-0.009000000000000001,10.56,0.174,3.1176999999999997,0.3,0.028999999999999998,-0.0351,0.28,0.036000000000000004,3.3135000000000003,5.01,0.026000000000000002,-0.4244,-0.59,0.027999999999999997,-0.30519999999999997,0.005,0.152,3.2832999999999997,9.48,1.23,-0.7751,17.77,0.98,0.205,0.91,GPCP3
0.0,22.57,0.27,0.0,0.5,12.26,-0.0943,3.8,1.0,0.3085,2.67,0.703,-0.0682,0.2,0.391,0.4286,0.98,0.052000000000000005,-0.1993,8.22,0.066,-0.171,0.0,0.022000000000000002,-0.09609999999999999,-0.17,11.58,0.33909999999999996,-0.17,0.0,-0.215,0.07,GPIV33
0.0034999999999999996,19.37,0.59,0.0034999999999999996,2.9,3.97,-0.07400000000000001,30.74,0.457,0.2962,4.83,0.157,-0.06269999999999999,2.68,0.25,0.5525,3.94,0.087,-0.1011,3.97,0.159,0.6988,0.027999999999999997,0.15,0.10210000000000001,21.72,10.77,0.18989999999999999,25.88,0.02,-0.002,0.55,GRND3
-0.002,-1.26,-48.22,-0.002,-2.53,-24.07,-0.3592,1.88,0.794,3.5721,0.72,0.385,-0.3958,0.07,-0.5720000000000001,4.9575,0.59,0.037000000000000005,0.1463,-0.09,0.047,0.4643,1.815,2.004,0.4,16.5,1.83,-0.5832999999999999,17.29,-28.3,-0.1,0.1,GSHP3
-0.0038,12.4,2.33,-0.0038,2.87,10.06,0.1463,25.47,0.642,0.48719999999999997,1.91,0.075,0.215,1.21,0.154,0.201,4.58,0.047,0.11259999999999999,-82.95,0.055999999999999994,1.4945,0.021,0.23199999999999998,0.3519,15.72,1.87,-0.41950000000000004,28.4,0.57,0.092,0.63,GUAR3
-0.0698,26.4,0.15,-0.0698,-0.59,-6.82,-0.1131,-16.44,0.18100000000000002,0.6194,2.02,-0.12300000000000001,-0.16140000000000002,0.83,0.076,0.6737000000000001,2.18,-0.051,-0.43,-0.52,-0.141,0.4535,0.0,-0.022000000000000002,0.4393,-44.24,1.9,0.8527,-19.51,-0.55,-0.07200000000000001,0.41,HAGA3
0.1481,18.42,0.15,0.1481,-0.41,-6.82,0.1341,-11.47,0.18100000000000002,0.7770999999999999,1.41,-0.12300000000000001,0.1674,0.58,0.076,0.4938,1.52,-0.051,-0.2727,-0.36,-0.141,-0.2642,0.0,-0.022000000000000002,0.8120999999999999,-32.96,1.9,0.23129999999999998,-14.54,-0.55,-0.07200000000000001,0.41,HAGA4
0.0288,52.48,1.18,0.0288,6.84,9.03,-0.1058,45.84,0.39799999999999996,0.8354,9.07,0.198,-0.030899999999999997,4.21,0.17300000000000001,1.064,51.3,0.092,0.08710000000000001,-20.37,0.105,0.0,0.006999999999999999,0.13,0.0,42.24,1.86,0.0,46.54,0.3,0.0,0.46,HAPV3
0.018600000000000002,-23.92,-0.18,0.018600000000000002,3.95,1.11,-0.0892,-81.59,0.14400000000000002,1.7099000000000002,2.38,-0.028999999999999998,-0.0352,0.68,-0.035,2.0133,1.71,-0.008,-0.2296,-14.91,-0.009000000000000001,0.3243,0.0,-0.165,0.0571,-152.76,2.28,-0.6133,-121.1,2.37,-0.135,0.29,HBOR3
0.0,-1.78,-7.0,0.0,0.5,24.97,-0.0008,-1.28,4.096,0.22329999999999997,-28.68,22.465,-0.0008,0.1,16.109,0.4603,-1.03,-0.075,0.0713,-0.14,-0.076,0.16469999999999999,0.006999999999999999,-0.28,0.4658,-2.58,0.55,-0.4113,-2.52,0.51,-0.41,-0.0,HBTS5
0.0,1.19,8.49,0.0,-0.01,-751.1,0.0967,7.18,1.0,0.43119999999999997,4.76,0.664,0.1186,0.53,4.011,0.3226,-0.13,0.07400000000000001,-0.21789999999999998,-0.01,0.075,1.0861,0.0,-0.011000000000000001,-0.4902,459.87,0.02,-0.1183,459.87,-0.85,-0.165,0.11,HETA4
0.0073,16.45,1.52,0.0073,2.94,8.51,-0.2853,17.72,0.44,-0.2048,2.59,0.146,-0.2656,2.2,0.157,0.19940000000000002,4.74,0.124,0.1796,5.11,0.18,0.809,0.032,0.179,0.058899999999999994,12.22,3.16,-0.18489999999999998,16.55,0.05,-0.002,0.85,HGTX3
0.0746,-0.93,-3.43,0.0746,-0.23,-13.62,0.3099,-1.97,0.759,0.634,1.05,-0.531,0.3489,0.12,-1.1320000000000001,0.2304,-0.12,-0.062,-0.29,-0.08,-0.064,-0.1873,0.0,0.251,-0.054299999999999994,-3.23,0.04,-0.1463,-1.99,-0.01,-0.182,0.12,HOOT4
0.0264,18.69,1.95,0.0264,2.67,13.67,-0.0063,37.81,0.6579999999999999,0.2006,7.01,0.185,0.023,2.13,0.375,0.2177,9.54,0.055999999999999994,-0.1193,14.31,0.066,0.47729999999999995,0.028999999999999998,0.14300000000000002,0.2245,30.69,2.73,0.3398,36.41,0.06,-0.005,0.3,HYPE3
0.1208,3.86,1.03,0.1208,3.15,1.27,0.12390000000000001,-15.07,0.0,0.0584,0.0,0.0,0.22769999999999999,0.98,0.0,-0.45189999999999997,0.0,-0.065,-0.4293,0.0,0.0,1.4219,0.0,0.816,-0.67,-14.35,0.0,-0.18239999999999998,-14.33,0.0,-0.804,0.0,IDNT3
-0.0458,5.64,0.66,-0.0458,0.82,4.6,0.0417,0.0,0.0,-0.247,0.0,0.0,-0.036000000000000004,0.0,0.0,-0.2402,0.0,0.0,0.2133,0.0,0.0,-0.1153,0.0,0.145,-0.15869999999999998,0.0,0.0,-0.49329999999999996,0.0,0.0,0.0,0.0,IDVL3
-0.04,7.22,0.66,-0.04,1.04,4.6,0.1911,0.0,0.0,0.6827,0.0,0.0,0.11630000000000001,0.0,0.0,11.9831,0.0,0.0,-0.4274,0.0,0.0,-0.1583,0.0,0.145,0.3627,0.0,0.0,-0.5785,0.0,0.0,0.0,0.0,IDVL4
0.1476,-0.91,-3.43,0.1476,-0.05,-68.88,-0.0401,-3.31,0.742,0.3122,9.16,-2.7710000000000004,-0.0431,0.15,-10.096,0.9345,-0.47,-0.044000000000000004,0.46090000000000003,-0.03,-0.047,-0.1606,0.0,0.05,-0.46270000000000006,-96.69,0.04,-0.0414,-81.5,-1.07,-0.18899999999999997,0.02,IGBR3
0.0143,34.79,1.55,0.0143,3.24,16.7,-0.0095,23.46,0.68,0.2396,12.84,0.547,0.0219,1.79,0.375,0.3004,13.7,0.076,0.0759,-6.58,0.08800000000000001,0.5075999999999999,0.016,0.09300000000000001,0.4291,20.85,4.19,-0.20149999999999998,27.12,0.74,0.040999999999999995,0.14,IGTA3
0.0282,-0.16,-53.83,0.0282,-0.04,-213.81,0.0048,-0.23,0.311,0.3582,2.52,-11.072000000000001,0.0757,0.05,-13.995999999999999,0.4036,-0.04,-0.205,0.9138,-0.02,-0.222,-0.2583,0.0,0.252,-0.218,-2.56,0.14,0.25,-2.4,-0.38,-0.515,0.02,INEP3
0.0613,-0.16,-53.83,0.0613,-0.04,-213.81,0.026600000000000002,-0.23,0.311,0.2982,2.55,-11.072000000000001,0.0788,0.05,-13.995999999999999,0.5282,-0.04,-0.205,0.807,-0.02,-0.222,-0.0436,0.0,0.252,-0.1722,-2.56,0.14,0.0588,-2.41,-0.38,-0.515,0.02,INEP4
-0.0906,0.0,0.0,-0.0906,0.0,0.0,0.0301,0.0,0.0,0.4524,0.0,0.0,0.0467,0.0,0.0,0.44310000000000005,0.0,0.0,1.5705,0.0,0.0,0.1771,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IRBR3
0.0069,11.86,1.11,0.0069,2.13,6.2,-0.0723,552.77,0.263,-0.08199999999999999,23.22,0.042,-0.059800000000000006,1.72,1.955,0.1423,41.15,0.003,0.49450000000000005,-32.56,0.003,0.3809,0.09,0.18,0.3638,134.64,1.82,-0.14150000000000001,559.31,0.09,0.008,0.07,ITSA3
-0.0008,11.54,1.11,-0.0008,2.07,6.2,-0.09119999999999999,537.71,0.263,0.0363,22.59,0.042,-0.08800000000000001,1.67,1.955,0.27399999999999997,40.03,0.003,0.3261,-31.68,0.003,0.3762,0.09300000000000001,0.18,0.3931,131.01,1.82,-0.1265,544.24,0.09,0.008,0.07,ITSA4
0.0048,11.55,2.56,0.0048,2.31,12.83,-0.0851,0.0,0.0,-0.0176,0.0,0.0,-0.0765,0.0,0.0,0.1572,0.0,0.0,0.2768,0.0,0.0,0.3037,0.095,0.2,0.425,0.0,0.0,-0.0953,0.0,0.0,-0.146,0.0,ITUB3
0.0024,12.84,2.56,0.0024,2.56,12.83,-0.1257,0.0,0.0,-0.0919,0.0,0.0,-0.11320000000000001,0.0,0.0,0.1198,0.0,0.0,0.32409999999999994,0.0,0.0,0.2964,0.085,0.2,0.4903,0.0,0.0,-0.1094,0.0,0.0,-0.146,0.0,ITUB4
0.06849999999999999,1.18,3.31,0.06849999999999999,1.35,2.89,0.2871,-1.76,0.0,-0.5573,0.0,0.0,0.1818,0.14,0.0,-0.6697,0.0,-0.079,-0.7154,0.0,0.0,-0.4208,0.0,1.147,-0.8989,-2.24,0.0,1.9484000000000001,-2.24,0.0,0.0,0.0,JBDU3
0.058600000000000006,0.82,3.31,0.058600000000000006,0.94,2.89,0.2844,-1.22,0.0,-0.7101999999999999,0.0,0.0,0.2905,0.1,0.0,-0.7940999999999999,0.0,-0.079,-0.6634,0.0,0.0,-0.4227,0.0,1.147,-0.7084,-1.7,0.0,-0.1367,-1.7,0.0,0.0,0.0,JBDU4
0.0196,18.29,1.54,0.0196,2.5,11.25,0.023700000000000002,6.73,0.15,0.8911,0.39,0.059000000000000004,0.08990000000000001,0.63,0.023,1.2261,6.12,0.09300000000000001,0.1875,-1.48,0.114,-0.1363,0.0,0.13699999999999998,-0.0325,7.01,1.51,0.17980000000000002,10.68,1.72,0.054000000000000006,1.59,JBSS3
0.4102,-2.01,-3.86,0.4102,2.43,3.2,1.4511,-5.55,-0.628,0.9473999999999999,8.28,-1.492,1.9321000000000002,0.47,-4.331,-0.2206,1.69,-0.084,-0.4925,-10.13,-0.08800000000000001,-0.6059,0.0,-1.209,-0.2735,-9.73,1.52,-0.2866,-9.64,1.84,-0.418,0.06,JFEN3
0.0254,27.88,0.29,0.0254,2.23,3.63,-0.0062,39.5,0.48100000000000004,3.4623000000000004,8.77,0.222,0.1318,1.03,0.33399999999999996,2.9425,366.36,0.026000000000000002,0.0958,-2.33,0.027000000000000003,0.237,0.02,0.08,0.1157,41.02,1.03,-0.43189999999999995,47.26,0.47,-0.021,0.12,JHSF3
0.0,123.54,0.23,0.0,0.62,46.76,0.0741,15.3,0.261,0.22,0.25,0.017,0.0741,0.16,0.006999999999999999,0.2097,0.5,0.011000000000000001,-0.051399999999999994,-33.44,0.013999999999999999,0.0873,0.022000000000000002,0.005,1.1771,24.14,2.09,0.09960000000000001,42.85,1.96,0.025,0.65,JOPA3
0.0,97.98,0.23,0.0,0.49,46.76,0.0,12.14,0.261,0.0783,0.2,0.017,0.0,0.13,0.006999999999999999,0.2439,0.39,0.011000000000000001,-0.2195,-26.52,0.013999999999999999,0.3147,0.031,0.005,0.16260000000000002,22.36,2.09,-0.0152,39.68,1.96,0.025,0.65,JOPA4
0.0212,31.45,1.26,0.0212,2.28,17.29,0.018799999999999997,9.03,0.68,0.4868,4.66,0.516,0.0447,0.64,0.335,0.6859999999999999,4.82,0.07,0.1894,-2.31,0.08199999999999999,1.7559,0.01,0.073,-0.0643,9.87,3.94,-0.313,13.01,1.49,0.042,0.14,JPSA3
-0.0148,33.17,0.92,-0.0148,4.91,6.24,0.049,5.8,0.212,2.4592,0.69,0.11900000000000001,0.1501,0.31,0.027999999999999997,2.9138,1.45,0.054000000000000006,-0.1545,-0.74,0.09,-0.0817,0.006,0.14800000000000002,0.4279,7.64,1.85,-0.4129,13.4,11.34,0.11199999999999999,0.45,JSLG3
0.004699999999999999,17.48,1.72,0.004699999999999999,1.73,17.35,-0.0151,14.09,0.23399999999999999,1.0215,1.32,0.094,0.02,1.18,0.076,0.9965999999999999,5.72,0.084,-0.2361,7.58,0.098,0.0848,0.008,0.099,0.1195,9.02,1.76,-0.6514,13.89,0.1,-0.039,0.89,KEPL3
-0.0077,23.5,0.88,-0.0077,3.73,5.52,0.061900000000000004,8.62,0.377,0.1348,2.08,0.24100000000000002,0.1184,0.6,0.09300000000000001,0.21760000000000002,1.66,0.069,-0.0492,-1.55,0.107,0.028900000000000002,0.042,0.159,-0.2224,8.29,5.11,0.6764,14.47,4.56,0.19,0.29,KLBN11
0.0118,24.53,0.18,0.0118,3.89,1.1,-0.0115,9.0,0.377,-0.2568,2.17,0.24100000000000002,0.009399999999999999,0.62,0.09300000000000001,0.01,1.73,0.069,-0.10339999999999999,-1.62,0.107,-0.1413,0.04,0.159,-0.27649999999999997,8.51,5.11,1.5016999999999998,14.85,4.56,0.19,0.29,KLBN3
0.0074,23.45,0.18,0.0074,3.72,1.1,0.11380000000000001,8.61,0.377,0.3419,2.08,0.24100000000000002,0.1577,0.6,0.09300000000000001,0.31670000000000004,1.66,0.069,-0.038900000000000004,-1.55,0.107,0.1412,0.042,0.159,-0.22010000000000002,8.28,5.11,0.40090000000000003,14.45,4.56,0.19,0.29,KLBN4
-0.003,97.79,0.24,-0.003,7.66,3.02,0.1195,18.88,0.35200000000000004,0.5296,2.05,0.109,0.17629999999999998,1.16,0.012,0.3311,3.72,0.061,0.1509,-5.77,0.121,0.051500000000000004,0.008,0.078,0.20850000000000002,14.09,2.15,-0.0542,22.99,4.03,0.004,0.56,LAME3
-0.0091,115.27,0.24,-0.0091,9.03,3.02,0.0168,22.25,0.35200000000000004,0.3389,2.42,0.109,0.0536,1.36,0.012,0.33140000000000003,4.39,0.061,0.1597,-6.8,0.121,0.0048,0.006999999999999999,0.078,0.056299999999999996,16.16,2.15,0.149,26.36,4.03,0.004,0.56,LAME4
0.0546,41.61,0.6,0.0546,4.67,5.33,0.0362,16.57,0.281,0.9195,2.86,0.172,0.09960000000000001,1.36,0.069,0.8434,111.39,0.08199999999999999,1.0164,-2.85,0.114,2.3028,0.012,0.11199999999999999,0.968,13.6,1.06,-0.0873,21.33,1.67,0.619,0.48,LCAM3
0.049800000000000004,16.07,2.03,0.049800000000000004,3.17,10.29,0.1263,10.65,0.247,0.2899,1.63,0.153,0.1367,1.74,0.10099999999999999,0.2446,7.38,0.16399999999999998,0.1266,33.63,0.195,0.17980000000000002,0.065,0.19699999999999998,-0.1419,9.08,1.88,0.2634,11.18,0.31,0.019,1.07,LEVE3
-0.0087,3.86,5.88,-0.0087,1.0,22.74,-0.044199999999999996,3.64,0.249,0.1707,0.53,0.146,-0.0446,0.28,0.138,0.4532,10.94,0.077,-0.003,-0.57,0.09300000000000001,-0.0387,0.006,0.259,0.7624,5.71,1.13,-0.3862,7.45,1.34,0.052000000000000005,0.52,LIGT3
0.017,140.75,0.25,0.017,3.6,9.64,-0.0959,39.87,0.6709999999999999,0.1739,8.78,0.22,-0.0203,2.54,0.062,0.0915,6.16,0.064,0.5386,11.03,0.11,0.2494,0.004,0.026000000000000002,0.1862,21.43,4.68,-0.127,35.37,0.18,0.152,0.29,LINX3
-0.0103,192.97,0.39,-0.0103,5.16,14.58,0.0003,-83.91,0.0,0.3109,0.0,0.0,0.0003,4.0,0.0,0.3923,0.0,-0.048,0.2026,0.0,0.0,-0.0138,0.028999999999999998,0.027000000000000003,0.1233,-76.34,0.0,-0.048799999999999996,-76.13,0.0,0.0,0.0,LIPR3
0.0235,-0.71,-12.34,0.0235,-16.41,-0.53,-0.025699999999999997,-0.92,-0.063,-0.7006999999999999,0.2,-0.222,-0.0202,0.14,-0.28800000000000003,-0.6472,-0.98,-0.15,-0.7717,-0.17,-0.17300000000000001,-0.6085,0.0,23.25,-0.2167,-4.75,0.56,-0.9588,-2.83,-39.54,-0.247,0.68,LIQO3
